split,filename,full_path,label
train,DSC_1173_1_3_1.tif,DSC_1173_1_3_1.tif,6
train,DSC_1348_2_2_3.tif,DSC_1348_2_2_3.tif,4
train,_DSC0764_3_1_4.tif,_DSC0764_3_1_4.tif,1
train,DSC_0215_1_1_2.tif,DSC_0215_1_1_2.tif,3
train,_DSC1804_3_3_1.tif,_DSC1804_3_3_1.tif,6
train,_DSC1160_1_2_3.tif,_DSC1160_1_2_3.tif,2
train,DSC_7713_3_3_3.tif,DSC_7713_3_3_3.tif,3
train,DSC_1558_1_5_5.tif,DSC_1558_1_5_5.tif,2
train,DSC_5088_1_2_6.tif,DSC_5088_1_2_6.tif,0
train,_DSC9259_3_3_5.tif,_DSC9259_3_3_5.tif,1
train,_DSC1805_4_2_8.tif,_DSC1805_4_2_8.tif,4
train,DSC_4545_3_3_1.tif,DSC_4545_3_3_1.tif,2
train,DSC_0109_1_1_3.tif,DSC_0109_1_1_3.tif,5
train,DSC_5088_3_1_5.tif,DSC_5088_3_1_5.tif,1
train,DSC_1344_2_2_3.tif,DSC_1344_2_2_3.tif,3
train,DSC_0217_1_1_3.tif,DSC_0217_1_1_3.tif,3
train,DSC_4545_1_1_4.tif,DSC_4545_1_1_4.tif,4
train,_DSC1805_3_1_2.tif,_DSC1805_3_1_2.tif,5
train,DSC_2453_1_1_5.tif,DSC_2453_1_1_5.tif,6
train,DSC_9239_3_1_5.tif,DSC_9239_3_1_5.tif,3
train,DSC_8263_3_3_6.tif,DSC_8263_3_3_6.tif,0
train,_DSC0139_1_1_3.tif,_DSC0139_1_1_3.tif,0
train,_DSC0175_3_4_4.tif,_DSC0175_3_4_4.tif,1
train,_DSC3042_2_2_5.tif,_DSC3042_2_2_5.tif,2
train,DSC_1347_1_3_4.tif,DSC_1347_1_3_4.tif,4
train,DSC_0216_1_3_1.tif,DSC_0216_1_3_1.tif,3
train,DSC_1178_2_2_6.tif,DSC_1178_2_2_6.tif,3
train,DSC_0207_3_3_5.tif,DSC_0207_3_3_5.tif,5
train,_DSC1158_3_3_6.tif,_DSC1158_3_3_6.tif,3
train,DSC_7710_1_2_3.tif,DSC_7710_1_2_3.tif,4
train,_DSC9260_2_4_3.tif,_DSC9260_2_4_3.tif,1
train,DSC_7711_1_2_4.tif,DSC_7711_1_2_4.tif,6
train,_DSC9854_2_1_4.tif,_DSC9854_2_1_4.tif,2
train,_DSC0023_1_4_4.tif,_DSC0023_1_4_4.tif,0
train,_DSC0770_3_1_5.tif,_DSC0770_3_1_5.tif,2
train,_DSC3041_3_1_3.tif,_DSC3041_3_1_3.tif,4
train,_DSC1805_4_2_6.tif,_DSC1805_4_2_6.tif,6
train,_DSC3535_3_1_2.tif,_DSC3535_3_1_2.tif,3
train,DSC_1593_2_1_3.tif,DSC_1593_2_1_3.tif,1
train,DSC_7585_2_1_4.tif,DSC_7585_2_1_4.tif,2
train,DSC_1558_1_5_3.tif,DSC_1558_1_5_3.tif,4
train,_DSC1805_3_2_5.tif,_DSC1805_3_2_5.tif,3
train,DSC_0807_1_1_5.tif,DSC_0807_1_1_5.tif,4
train,_DSC9856_2_3_1.tif,_DSC9856_2_3_1.tif,2
train,DSC_0110_3_1_1.tif,DSC_0110_3_1_1.tif,2
train,_DSC8787_2_1_7.tif,_DSC8787_2_1_7.tif,3
train,DSC_2869_3_3_3.tif,DSC_2869_3_3_3.tif,1
train,DSC_1345_1_3_3.tif,DSC_1345_1_3_3.tif,0
train,DSC_1346_3_1_2.tif,DSC_1346_3_1_2.tif,5
train,DSC_3614_1_2_5.tif,DSC_3614_1_2_5.tif,4
train,_DSC9859_1_3_6.tif,_DSC9859_1_3_6.tif,2
train,_DSC7359_2_4_5.tif,_DSC7359_2_4_5.tif,0
train,_DSC7359_1_5_4.tif,_DSC7359_1_5_4.tif,0
train,DSC_4541_3_3_6.tif,DSC_4541_3_3_6.tif,1
train,DSC_5085_2_1_6.tif,DSC_5085_2_1_6.tif,6
train,DSC_4539_1_1_4.tif,DSC_4539_1_1_4.tif,1
train,DSC_9228_s1_1_1_2.tif,DSC_9228_s1_1_1_2.tif,0
train,_DSC3044_3_3_3.tif,_DSC3044_3_3_3.tif,3
train,DSC_0218_1_1_5.tif,DSC_0218_1_1_5.tif,3
train,_DSC0138_1_2_3.tif,_DSC0138_1_2_3.tif,0
train,DSC_0103_3_3_5.tif,DSC_0103_3_3_5.tif,5
train,_DSC1804_4_1_8.tif,_DSC1804_4_1_8.tif,6
train,_DSC0764_3_3_4.tif,_DSC0764_3_3_4.tif,2
train,DSC_1556_2_1_3.tif,DSC_1556_2_1_3.tif,2
train,DSC_4542_2_2_3.tif,DSC_4542_2_2_3.tif,4
train,_DSC7621_2_2_1.tif,_DSC7621_2_2_1.tif,5
train,DSC_7493_2_1_5.tif,DSC_7493_2_1_5.tif,2
train,DSC_0107_1_3_4.tif,DSC_0107_1_3_4.tif,1
train,DSC_3618_2_1_1.tif,DSC_3618_2_1_1.tif,3
train,_DSC7360_1_4_3.tif,_DSC7360_1_4_3.tif,4
train,_DSC0024_2_2_1.tif,_DSC0024_2_2_1.tif,0
train,_DSC1646_1_1_5.tif,_DSC1646_1_1_5.tif,2
train,DSC_0803_3_3_5.tif,DSC_0803_3_3_5.tif,6
train,DSC_7585_2_3_3.tif,DSC_7585_2_3_3.tif,1
train,_DSC1805_1_3_3.tif,_DSC1805_1_3_3.tif,3
train,_DSC9858_2_4_5.tif,_DSC9858_2_4_5.tif,4
train,DSC_1351_3_3_1.tif,DSC_1351_3_3_1.tif,6
train,DSC_8269_2_2_3.tif,DSC_8269_2_2_3.tif,6
train,DSC_2395_2_2_2.tif,DSC_2395_2_2_2.tif,6
train,DSC_4392_3_3_4.tif,DSC_4392_3_3_4.tif,5
train,DSC_8270_1_3_6.tif,DSC_8270_1_3_6.tif,6
train,DSC_6618_1_1_2.tif,DSC_6618_1_1_2.tif,5
train,_DSC3041_1_2_2.tif,_DSC3041_1_2_2.tif,1
train,_DSC1805_3_2_7.tif,_DSC1805_3_2_7.tif,6
train,DSC_0207_1_3_6.tif,DSC_0207_1_3_6.tif,5
train,DSC_1348_3_3_6.tif,DSC_1348_3_3_6.tif,6
train,DSC_1351_2_2_6.tif,DSC_1351_2_2_6.tif,6
train,DSC_9231_1_1_2.tif,DSC_9231_1_1_2.tif,5
train,_DSC1647_2_3_4.tif,_DSC1647_2_3_4.tif,4
train,_DSC1804_3_4_3.tif,_DSC1804_3_4_3.tif,6
train,_DSC8787_2_3_3.tif,_DSC8787_2_3_3.tif,4
train,DSC_4540_1_1_3.tif,DSC_4540_1_1_3.tif,1
train,_DSC3536_3_1_4.tif,_DSC3536_3_1_4.tif,5
train,_DSC1804_2_2_2.tif,_DSC1804_2_2_2.tif,6
train,DSC_0216_2_2_3.tif,DSC_0216_2_2_3.tif,3
train,_DSC1646_1_4_2.tif,_DSC1646_1_4_2.tif,3
train,DSC_6618_3_1_6.tif,DSC_6618_3_1_6.tif,4
train,_DSC1805_4_4_6.tif,_DSC1805_4_4_6.tif,6
train,DSC_1558_2_5_5.tif,DSC_1558_2_5_5.tif,0
train,_DSC0175_3_2_2.tif,_DSC0175_3_2_2.tif,0
train,DSC_6340_1_1_1.tif,DSC_6340_1_1_1.tif,6
train,_DSC1805_3_4_4.tif,_DSC1805_3_4_4.tif,5
train,DSC_7491_3_1_6.tif,DSC_7491_3_1_6.tif,6
train,DSC_2394_1_1_2.tif,DSC_2394_1_1_2.tif,0
train,DSC_9237_2_2_1.tif,DSC_9237_2_2_1.tif,2
train,_DSC3538_3_1_2.tif,_DSC3538_3_1_2.tif,2
train,DSC_4538_2_2_1.tif,DSC_4538_2_2_1.tif,1
train,_DSC1333_3_1_4.tif,_DSC1333_3_1_4.tif,0
train,DSC_0109_3_1_4.tif,DSC_0109_3_1_4.tif,2
train,DSC_0207_2_2_2.tif,DSC_0207_2_2_2.tif,6
train,DSC_0110_2_2_5.tif,DSC_0110_2_2_5.tif,2
train,DSC_4540_2_2_5.tif,DSC_4540_2_2_5.tif,2
train,DSC_8534_2_1_3.tif,DSC_8534_2_1_3.tif,5
train,DSC_2868_2_2_3.tif,DSC_2868_2_2_3.tif,1
train,DSC_5088_3_1_3.tif,DSC_5088_3_1_3.tif,0
train,DSC_1180_2_2_1.tif,DSC_1180_2_2_1.tif,5
train,_DSC1160_3_1_1.tif,_DSC1160_3_1_1.tif,1
train,DSC_1346_1_3_4.tif,DSC_1346_1_3_4.tif,3
train,_DSC2690_1_3_5.tif,_DSC2690_1_3_5.tif,0
train,DSC_1180_3_3_1.tif,DSC_1180_3_3_1.tif,6
train,DSC_1351_3_1_1.tif,DSC_1351_3_1_1.tif,6
train,DSC_1173_2_2_2.tif,DSC_1173_2_2_2.tif,4
train,DSC_3615_2_3_5.tif,DSC_3615_2_3_5.tif,2
train,_DSC1647_3_1_7.tif,_DSC1647_3_1_7.tif,5
train,_DSC8106_1_1_6.tif,_DSC8106_1_1_6.tif,6
train,_DSC1333_1_2_5.tif,_DSC1333_1_2_5.tif,4
train,_DSC1647_2_1_6.tif,_DSC1647_2_1_6.tif,4
train,DSC_7710_2_3_5.tif,DSC_7710_2_3_5.tif,6
train,_DSC9859_2_4_7.tif,_DSC9859_2_4_7.tif,5
train,_DSC3040_2_1_4.tif,_DSC3040_2_1_4.tif,1
train,DSC_1179_3_3_5.tif,DSC_1179_3_3_5.tif,5
train,DSC_2827_1_3_3.tif,DSC_2827_1_3_3.tif,2
train,DSC_1556_1_2_2.tif,DSC_1556_1_2_2.tif,6
train,DSC_0213_1_1_6.tif,DSC_0213_1_1_6.tif,5
train,DSC_4393_1_1_6.tif,DSC_4393_1_1_6.tif,5
train,_DSC1159_3_1_5.tif,_DSC1159_3_1_5.tif,4
train,_DSC9858_2_2_4.tif,_DSC9858_2_2_4.tif,4
train,DSC_4545_2_2_2.tif,DSC_4545_2_2_2.tif,5
train,DSC_9233_3_3_6.tif,DSC_9233_3_3_6.tif,2
train,DSC_2870_1_3_2.tif,DSC_2870_1_3_2.tif,2
train,DSC_1178_3_3_3.tif,DSC_1178_3_3_3.tif,5
train,_DSC1804_4_2_8.tif,_DSC1804_4_2_8.tif,5
train,_DSC8787_1_2_3.tif,_DSC8787_1_2_3.tif,3
train,DSC_1180_2_2_4.tif,DSC_1180_2_2_4.tif,3
train,_DSC1648_4_2_8.tif,_DSC1648_4_2_8.tif,4
train,DSC_3611_2_1_5.tif,DSC_3611_2_1_5.tif,3
train,_DSC2689_3_1_1.tif,_DSC2689_3_1_1.tif,1
train,_DSC0023_1_3_2.tif,_DSC0023_1_3_2.tif,4
train,DSC_9239_1_3_2.tif,DSC_9239_1_3_2.tif,1
train,DSC_6337_2_2_6.tif,DSC_6337_2_2_6.tif,6
train,DSC_8534_3_3_2.tif,DSC_8534_3_3_2.tif,1
train,DSC_7585_1_2_6.tif,DSC_7585_1_2_6.tif,4
train,DSC_5087_1_2_5.tif,DSC_5087_1_2_5.tif,0
train,DSC_1176_3_1_1.tif,DSC_1176_3_1_1.tif,6
train,DSC_4389_3_1_1.tif,DSC_4389_3_1_1.tif,4
train,_DSC0024_1_1_8.tif,_DSC0024_1_1_8.tif,0
train,DSC_2451_1_3_2.tif,DSC_2451_1_3_2.tif,4
train,_DSC7621_3_3_4.tif,_DSC7621_3_3_4.tif,6
train,_DSC0025-AVRPib_1_1_2.tif,_DSC0025-AVRPib_1_1_2.tif,0
train,DSC_7491_1_2_4.tif,DSC_7491_1_2_4.tif,5
train,DSC_0808_3_3_2.tif,DSC_0808_3_3_2.tif,6
train,DSC_8267_2_2_6.tif,DSC_8267_2_2_6.tif,1
train,DSC_4542_3_1_5.tif,DSC_4542_3_1_5.tif,3
train,DSC_9240_3_1_2.tif,DSC_9240_3_1_2.tif,2
train,_DSC1646_3_4_8.tif,_DSC1646_3_4_8.tif,3
train,DSC_1177_3_3_4.tif,DSC_1177_3_3_4.tif,5
train,DSC_3613_1_2_2.tif,DSC_3613_1_2_2.tif,4
train,DSC_0810_1_3_6.tif,DSC_0810_1_3_6.tif,6
train,_DSC8785_2_2_4.tif,_DSC8785_2_2_4.tif,3
train,DSC_3613_2_3_4.tif,DSC_3613_2_3_4.tif,3
train,DSC_1180_1_3_1.tif,DSC_1180_1_3_1.tif,0
train,DSC_1593_2_3_6.tif,DSC_1593_2_3_6.tif,4
train,_DSC9858_1_4_5.tif,_DSC9858_1_4_5.tif,2
train,DSC_2454_2_2_3.tif,DSC_2454_2_2_3.tif,1
train,_DSC3040_1_1_2.tif,_DSC3040_1_1_2.tif,1
train,_DSC0138_1_2_8.tif,_DSC0138_1_2_8.tif,0
train,DSC_0111_3_3_3.tif,DSC_0111_3_3_3.tif,2
train,_DSC1333_2_1_1.tif,_DSC1333_2_1_1.tif,4
train,_DSC8788_2_3_6.tif,_DSC8788_2_3_6.tif,1
train,DSC_1345_2_2_2.tif,DSC_1345_2_2_2.tif,5
train,_DSC0175_1_6_4.tif,_DSC0175_1_6_4.tif,0
train,_DSC1158_2_3_2.tif,_DSC1158_2_3_2.tif,5
train,_DSC3040_3_1_2.tif,_DSC3040_3_1_2.tif,1
train,DSC_1558_2_1_4.tif,DSC_1558_2_1_4.tif,3
train,_DSC0769_2_1_2.tif,_DSC0769_2_1_2.tif,2
train,_DSC1805_3_4_5.tif,_DSC1805_3_4_5.tif,6
train,_DSC0175_3_2_3.tif,_DSC0175_3_2_3.tif,4
train,DSC_6337_1_3_5.tif,DSC_6337_1_3_5.tif,3
train,DSC_7493_1_2_3.tif,DSC_7493_1_2_3.tif,1
train,DSC_0111_1_3_2.tif,DSC_0111_1_3_2.tif,1
train,DSC_4394_3_1_1.tif,DSC_4394_3_1_1.tif,5
train,_DSC1648_2_2_4.tif,_DSC1648_2_2_4.tif,1
train,_DSC8787_2_2_3.tif,_DSC8787_2_2_3.tif,2
train,_DSC7621_2_2_2.tif,_DSC7621_2_2_2.tif,6
train,DSC_9240_1_1_4.tif,DSC_9240_1_1_4.tif,4
train,DSC_1592_1_3_3.tif,DSC_1592_1_3_3.tif,2
train,_DSC8785_1_4_7.tif,_DSC8785_1_4_7.tif,2
train,DSC_0208_3_3_4.tif,DSC_0208_3_3_4.tif,3
train,_DSC1647_3_2_5.tif,_DSC1647_3_2_5.tif,2
train,DSC_7494_2_3_1.tif,DSC_7494_2_3_1.tif,3
train,DSC_4539_3_1_3.tif,DSC_4539_3_1_3.tif,3
train,_DSC0138_1_1_1.tif,_DSC0138_1_1_1.tif,5
train,DSC_2869_3_3_5.tif,DSC_2869_3_3_5.tif,1
train,DSC_1177_1_3_2.tif,DSC_1177_1_3_2.tif,5
train,DSC_4542_1_3_2.tif,DSC_4542_1_3_2.tif,3
train,_DSC0170_2_4_6.tif,_DSC0170_2_4_6.tif,4
train,DSC_1350_3_3_1.tif,DSC_1350_3_3_1.tif,5
train,_DSC9858_2_2_6.tif,_DSC9858_2_2_6.tif,4
train,DSC_7583_3_1_5.tif,DSC_7583_3_1_5.tif,0
train,_DSC9260_3_2_2.tif,_DSC9260_3_2_2.tif,4
train,_DSC0769_2_3_4.tif,_DSC0769_2_3_4.tif,2
train,DSC_7588_3_1_3.tif,DSC_7588_3_1_3.tif,0
train,_DSC0766_3_3_5.tif,_DSC0766_3_3_5.tif,4
train,DSC_1175_1_3_5.tif,DSC_1175_1_3_5.tif,6
train,DSC_7708_1_2_6.tif,DSC_7708_1_2_6.tif,1
train,DSC_6619_1_1_4.tif,DSC_6619_1_1_4.tif,0
train,_DSC1647_1_1_3.tif,_DSC1647_1_1_3.tif,6
train,DSC_7494_3_3_1.tif,DSC_7494_3_3_1.tif,0
train,DSC_7490_3_3_5.tif,DSC_7490_3_3_5.tif,0
train,DSC_0807_3_3_3.tif,DSC_0807_3_3_3.tif,3
train,_DSC1015_1_1_5.tif,_DSC1015_1_1_5.tif,6
train,DSC_8264_1_3_1.tif,DSC_8264_1_3_1.tif,6
train,DSC_7588_1_2_2.tif,DSC_7588_1_2_2.tif,0
train,_DSC1158_2_3_4.tif,_DSC1158_2_3_4.tif,2
train,DSC_5085_1_2_1.tif,DSC_5085_1_2_1.tif,2
train,_DSC9258_3_2_5.tif,_DSC9258_3_2_5.tif,5
train,DSC_5088_3_3_6.tif,DSC_5088_3_3_6.tif,0
train,_DSC3041_3_2_5.tif,_DSC3041_3_2_5.tif,1
train,_DSC9261_3_1_2.tif,_DSC9261_3_1_2.tif,4
train,_DSC1159_3_1_2.tif,_DSC1159_3_1_2.tif,1
train,_DSC1647_4_4_7.tif,_DSC1647_4_4_7.tif,5
train,_DSC3536_1_2_5.tif,_DSC3536_1_2_5.tif,1
train,DSC_5086_2_3_2.tif,DSC_5086_2_3_2.tif,5
train,DSC_6261_1_2_1.tif,DSC_6261_1_2_1.tif,5
train,DSC_0210_3_3_1.tif,DSC_0210_3_3_1.tif,0
train,DSC_2871_1_1_4.tif,DSC_2871_1_1_4.tif,5
train,DSC_1593_1_3_1.tif,DSC_1593_1_3_1.tif,4
train,_DSC0175_2_3_5.tif,_DSC0175_2_3_5.tif,0
train,_DSC1647_1_3_4.tif,_DSC1647_1_3_4.tif,5
train,_DSC7622_1_3_1.tif,_DSC7622_1_3_1.tif,1
train,_DSC3042_1_1_1.tif,_DSC3042_1_1_1.tif,2
train,_DSC1648_4_3_3.tif,_DSC1648_4_3_3.tif,4
train,_DSC3043_3_1_1.tif,_DSC3043_3_1_1.tif,6
train,DSC_4392_2_2_3.tif,DSC_4392_2_2_3.tif,6
train,DSC_1345_1_1_4.tif,DSC_1345_1_1_4.tif,1
train,DSC_0112_3_3_6.tif,DSC_0112_3_3_6.tif,2
train,_DSC0175_3_3_4.tif,_DSC0175_3_3_4.tif,0
train,_DSC7360_1_3_3.tif,_DSC7360_1_3_3.tif,1
train,DSC_1592_1_4_6.tif,DSC_1592_1_4_6.tif,0
train,_DSC3040_3_2_4.tif,_DSC3040_3_2_4.tif,0
train,DSC_3615_1_2_5.tif,DSC_3615_1_2_5.tif,1
train,DSC_2871_1_1_1.tif,DSC_2871_1_1_1.tif,0
train,_DSC8104_1_1_4.tif,_DSC8104_1_1_4.tif,4
train,DSC_4394_2_2_5.tif,DSC_4394_2_2_5.tif,4
train,_DSC3040_2_1_3.tif,_DSC3040_2_1_3.tif,4
train,DSC_0808_3_3_5.tif,DSC_0808_3_3_5.tif,6
train,DSC_7709_3_1_1.tif,DSC_7709_3_1_1.tif,1
train,_DSC0024_2_1_8.tif,_DSC0024_2_1_8.tif,0
train,_DSC9858_2_2_2.tif,_DSC9858_2_2_2.tif,4
train,DSC_3613_3_1_1.tif,DSC_3613_3_1_1.tif,4
train,DSC_1175_1_1_3.tif,DSC_1175_1_1_3.tif,3
train,DSC_1178_1_3_1.tif,DSC_1178_1_3_1.tif,5
train,DSC_1175_1_3_4.tif,DSC_1175_1_3_4.tif,2
train,DSC_3616_2_3_2.tif,DSC_3616_2_3_2.tif,1
train,DSC_1345_3_1_1.tif,DSC_1345_3_1_1.tif,4
train,_DSC1805_2_4_2.tif,_DSC1805_2_4_2.tif,6
train,_DSC3044_1_1_2.tif,_DSC3044_1_1_2.tif,2
train,DSC_1346_3_3_3.tif,DSC_1346_3_3_3.tif,4
train,DSC_4393_1_3_4.tif,DSC_4393_1_3_4.tif,5
train,DSC_9235_2_2_4.tif,DSC_9235_2_2_4.tif,2
train,DSC_7712_2_1_2.tif,DSC_7712_2_1_2.tif,3
train,_DSC9258_2_3_3.tif,_DSC9258_2_3_3.tif,0
train,_DSC1157_2_3_6.tif,_DSC1157_2_3_6.tif,4
train,DSC_0810_1_1_2.tif,DSC_0810_1_1_2.tif,5
train,_DSC1157_2_1_4.tif,_DSC1157_2_1_4.tif,1
train,DSC_9242_1_3_3.tif,DSC_9242_1_3_3.tif,1
train,DSC_5086_2_3_1.tif,DSC_5086_2_3_1.tif,6
train,DSC_0810_1_3_3.tif,DSC_0810_1_3_3.tif,3
train,_DSC0024_2_3_1.tif,_DSC0024_2_3_1.tif,1
train,_DSC1648_3_3_2.tif,_DSC1648_3_3_2.tif,1
train,DSC_8264_1_1_4.tif,DSC_8264_1_1_4.tif,2
train,DSC_3616_2_3_1.tif,DSC_3616_2_3_1.tif,1
train,DSC_0111_1_1_6.tif,DSC_0111_1_1_6.tif,2
train,DSC_2452_2_2_1.tif,DSC_2452_2_2_1.tif,6
train,DSC_2869_1_3_4.tif,DSC_2869_1_3_4.tif,0
train,DSC_4392_2_2_6.tif,DSC_4392_2_2_6.tif,6
train,_DSC3041_1_1_1.tif,_DSC3041_1_1_1.tif,2
train,_DSC2690_3_3_6.tif,_DSC2690_3_3_6.tif,2
train,DSC_1176_1_1_3.tif,DSC_1176_1_1_3.tif,5
train,_DSC3537_3_1_4.tif,_DSC3537_3_1_4.tif,3
train,DSC_8270_3_3_6.tif,DSC_8270_3_3_6.tif,6
train,_DSC8788_2_2_6.tif,_DSC8788_2_2_6.tif,1
train,_DSC1160_3_1_6.tif,_DSC1160_3_1_6.tif,2
train,_DSC1646_3_3_4.tif,_DSC1646_3_3_4.tif,1
train,_DSC8103_3_1_2.tif,_DSC8103_3_1_2.tif,4
train,DSC_2827_3_3_6.tif,DSC_2827_3_3_6.tif,5
train,_DSC0765_3_1_6.tif,_DSC0765_3_1_6.tif,1
train,DSC_5088_3_3_2.tif,DSC_5088_3_3_2.tif,3
train,_DSC0170_1_1_5.tif,_DSC0170_1_1_5.tif,0
train,DSC_0105_3_3_1.tif,DSC_0105_3_3_1.tif,0
train,_DSC9858_1_3_7.tif,_DSC9858_1_3_7.tif,4
train,DSC_9240_1_3_1.tif,DSC_9240_1_3_1.tif,4
train,_DSC0769_3_3_5.tif,_DSC0769_3_3_5.tif,1
train,_DSC1648_2_1_2.tif,_DSC1648_2_1_2.tif,5
train,DSC_9240_3_3_2.tif,DSC_9240_3_3_2.tif,2
train,DSC_9238_3_1_5.tif,DSC_9238_3_1_5.tif,3
train,_DSC1648_3_3_4.tif,_DSC1648_3_3_4.tif,2
train,DSC_1173_1_1_2.tif,DSC_1173_1_1_2.tif,0
train,_DSC1647_3_4_5.tif,_DSC1647_3_4_5.tif,2
train,_DSC1648_2_3_3.tif,_DSC1648_2_3_3.tif,0
train,DSC_8264_2_2_2.tif,DSC_8264_2_2_2.tif,5
train,_DSC0139_1_3_6.tif,_DSC0139_1_3_6.tif,4
train,DSC_1347_1_1_3.tif,DSC_1347_1_1_3.tif,3
train,_DSC1805_1_3_1.tif,_DSC1805_1_3_1.tif,5
train,DSC_0104_3_3_4.tif,DSC_0104_3_3_4.tif,4
train,DSC_3618_2_1_2.tif,DSC_3618_2_1_2.tif,2
train,DSC_5085_3_1_3.tif,DSC_5085_3_1_3.tif,4
train,DSC_0112_2_2_5.tif,DSC_0112_2_2_5.tif,3
train,_DSC0769_3_3_6.tif,_DSC0769_3_3_6.tif,2
train,DSC_7493_3_1_2.tif,DSC_7493_3_1_2.tif,0
train,_DSC1804_1_4_5.tif,_DSC1804_1_4_5.tif,5
train,DSC_1592_1_5_4.tif,DSC_1592_1_5_4.tif,5
train,DSC_9240_3_3_1.tif,DSC_9240_3_3_1.tif,1
train,_DSC8786_2_2_8.tif,_DSC8786_2_2_8.tif,1
train,_DSC9260_3_4_5.tif,_DSC9260_3_4_5.tif,2
train,_DSC0771_3_1_1.tif,_DSC0771_3_1_1.tif,3
train,_DSC9856_1_4_4.tif,_DSC9856_1_4_4.tif,4
train,DSC_7583_2_1_5.tif,DSC_7583_2_1_5.tif,0
train,_DSC9859_1_2_8.tif,_DSC9859_1_2_8.tif,4
train,_DSC1647_3_1_2.tif,_DSC1647_3_1_2.tif,1
train,_DSC3535_1_2_2.tif,_DSC3535_1_2_2.tif,3
train,_DSC0764_3_1_5.tif,_DSC0764_3_1_5.tif,2
train,DSC_7585_3_3_1.tif,DSC_7585_3_3_1.tif,3
train,_DSC1805_2_1_6.tif,_DSC1805_2_1_6.tif,6
train,_DSC0170_1_4_4.tif,_DSC0170_1_4_4.tif,4
train,DSC_3615_2_3_6.tif,DSC_3615_2_3_6.tif,2
train,_DSC0170_2_1_3.tif,_DSC0170_2_1_3.tif,3
train,DSC_4393_3_1_6.tif,DSC_4393_3_1_6.tif,5
train,DSC_7492_1_2_3.tif,DSC_7492_1_2_3.tif,5
train,DSC_2827_3_1_1.tif,DSC_2827_3_1_1.tif,0
train,_DSC0170_1_2_2.tif,_DSC0170_1_2_2.tif,6
train,_DSC9259_3_2_5.tif,_DSC9259_3_2_5.tif,2
train,_DSC0765_2_3_5.tif,_DSC0765_2_3_5.tif,1
train,DSC_1176_2_2_6.tif,DSC_1176_2_2_6.tif,6
train,DSC_0113_3_3_6.tif,DSC_0113_3_3_6.tif,2
train,_DSC0138_1_1_2.tif,_DSC0138_1_1_2.tif,0
train,_DSC0139_2_3_8.tif,_DSC0139_2_3_8.tif,5
train,DSC_1345_2_2_6.tif,DSC_1345_2_2_6.tif,2
train,DSC_1173_1_3_5.tif,DSC_1173_1_3_5.tif,1
train,DSC_6338_3_3_2.tif,DSC_6338_3_3_2.tif,0
train,DSC_8265_1_3_6.tif,DSC_8265_1_3_6.tif,5
train,DSC_9239_3_1_6.tif,DSC_9239_3_1_6.tif,3
train,DSC_8264_2_2_4.tif,DSC_8264_2_2_4.tif,0
train,DSC_7586_2_3_1.tif,DSC_7586_2_3_1.tif,1
train,_DSC9856_1_4_1.tif,_DSC9856_1_4_1.tif,4
train,_DSC3044_2_2_6.tif,_DSC3044_2_2_6.tif,1
train,DSC_3617_3_3_5.tif,DSC_3617_3_3_5.tif,3
train,_DSC0765_1_2_3.tif,_DSC0765_1_2_3.tif,2
train,DSC_9241_1_1_2.tif,DSC_9241_1_1_2.tif,3
train,DSC_9236_1_1_2.tif,DSC_9236_1_1_2.tif,3
train,_DSC1805_1_2_7.tif,_DSC1805_1_2_7.tif,4
train,DSC_6338_1_3_3.tif,DSC_6338_1_3_3.tif,1
train,DSC_4391_1_3_6.tif,DSC_4391_1_3_6.tif,5
train,DSC_8270_3_3_4.tif,DSC_8270_3_3_4.tif,0
train,_DSC9858_2_4_8.tif,_DSC9858_2_4_8.tif,1
train,DSC_3618_3_3_4.tif,DSC_3618_3_3_4.tif,2
train,_DSC1158_2_1_5.tif,_DSC1158_2_1_5.tif,3
train,_DSC1804_3_4_1.tif,_DSC1804_3_4_1.tif,6
train,_DSC1805_1_1_1.tif,_DSC1805_1_1_1.tif,3
train,_DSC8103_1_3_6.tif,_DSC8103_1_3_6.tif,6
train,DSC_1175_1_3_6.tif,DSC_1175_1_3_6.tif,6
train,_DSC1648_3_1_7.tif,_DSC1648_3_1_7.tif,5
train,DSC_3618_3_1_2.tif,DSC_3618_3_1_2.tif,3
train,_DSC9854_2_1_1.tif,_DSC9854_2_1_1.tif,4
train,_DSC2692_1_1_1.tif,_DSC2692_1_1_1.tif,2
train,_DSC7623_2_2_4.tif,_DSC7623_2_2_4.tif,0
train,_DSC0170_1_4_8.tif,_DSC0170_1_4_8.tif,5
train,_DSC9261_2_2_2.tif,_DSC9261_2_2_2.tif,4
train,DSC_2868_1_1_3.tif,DSC_2868_1_1_3.tif,1
train,DSC_0804_3_1_2.tif,DSC_0804_3_1_2.tif,2
train,DSC_4392_1_3_5.tif,DSC_4392_1_3_5.tif,4
train,_DSC1647_3_1_5.tif,_DSC1647_3_1_5.tif,4
train,_DSC8788_1_3_8.tif,_DSC8788_1_3_8.tif,2
train,DSC_4388_3_3_2.tif,DSC_4388_3_3_2.tif,1
train,DSC_3617_3_3_6.tif,DSC_3617_3_3_6.tif,3
train,_DSC1332_1_2_2.tif,_DSC1332_1_2_2.tif,6
train,DSC_5085_2_1_2.tif,DSC_5085_2_1_2.tif,0
train,_DSC1646_3_1_2.tif,_DSC1646_3_1_2.tif,0
